type,time,latitude,longitude,alt,name,color,width
T,22:05:49,39.940872,-75.199382,-0.001,Cartographer,red,2
T,22:05:49,39.940869,-75.199382,-0.001,Cartographer,red,2
T,22:05:49,39.940867,-75.199383,-0.001,Cartographer,red,2
T,22:05:49,39.940864,-75.199384,-0.001,Cartographer,red,2
T,22:05:49,39.940861,-75.199385,-0.001,Cartographer,red,2
T,22:05:49,39.940859,-75.199386,-0.001,Cartographer,red,2
T,22:05:49,39.940856,-75.199387,-0.001,Cartographer,red,2
T,22:05:49,39.940854,-75.199387,-0.001,Cartographer,red,2
T,22:05:49,39.940851,-75.199388,-0.001,Cartographer,red,2
T,22:05:49,39.940849,-75.199389,-0.001,Cartographer,red,2
T,22:05:49,39.940846,-75.199390,-0.001,Cartographer,red,2
T,22:05:50,39.940844,-75.199390,-0.001,Cartographer,red,2
T,22:05:50,39.940841,-75.199391,-0.001,Cartographer,red,2
T,22:05:50,39.940838,-75.199392,-0.001,Cartographer,red,2
T,22:05:50,39.940836,-75.199393,-0.001,Cartographer,red,2
T,22:05:50,39.940833,-75.199393,-0.001,Cartographer,red,2
T,22:05:50,39.940831,-75.199394,-0.001,Cartographer,red,2
T,22:05:50,39.940828,-75.199395,-0.001,Cartographer,red,2
T,22:05:50,39.940826,-75.199396,-0.001,Cartographer,red,2
T,22:05:50,39.940823,-75.199397,-0.001,Cartographer,red,2
T,22:05:50,39.940821,-75.199398,-0.001,Cartographer,red,2
T,22:05:50,39.940818,-75.199399,-0.001,Cartographer,red,2
T,22:05:50,39.940816,-75.199399,-0.001,Cartographer,red,2
T,22:05:50,39.940813,-75.199400,-0.001,Cartographer,red,2
T,22:05:50,39.940810,-75.199401,-0.001,Cartographer,red,2
T,22:05:50,39.940808,-75.199402,-0.001,Cartographer,red,2
T,22:05:50,39.940805,-75.199403,-0.001,Cartographer,red,2
T,22:05:50,39.940803,-75.199404,-0.001,Cartographer,red,2
T,22:05:50,39.940800,-75.199405,-0.001,Cartographer,red,2
T,22:05:50,39.940798,-75.199405,-0.001,Cartographer,red,2
T,22:05:50,39.940795,-75.199406,-0.001,Cartographer,red,2
T,22:05:51,39.940792,-75.199407,-0.001,Cartographer,red,2
T,22:05:51,39.940790,-75.199408,-0.001,Cartographer,red,2
T,22:05:51,39.940787,-75.199409,-0.001,Cartographer,red,2
T,22:05:51,39.940785,-75.199409,-0.001,Cartographer,red,2
T,22:05:51,39.940782,-75.199410,-0.001,Cartographer,red,2
T,22:05:51,39.940780,-75.199411,-0.001,Cartographer,red,2
T,22:05:51,39.940777,-75.199412,-0.001,Cartographer,red,2
T,22:05:51,39.940775,-75.199412,-0.001,Cartographer,red,2
T,22:05:51,39.940772,-75.199413,-0.001,Cartographer,red,2
T,22:05:51,39.940770,-75.199414,-0.001,Cartographer,red,2
T,22:05:51,39.940767,-75.199415,-0.001,Cartographer,red,2
T,22:05:51,39.940765,-75.199415,-0.001,Cartographer,red,2
T,22:05:51,39.940762,-75.199416,-0.000,Cartographer,red,2
T,22:05:51,39.940760,-75.199417,-0.000,Cartographer,red,2
T,22:05:51,39.940757,-75.199418,-0.000,Cartographer,red,2
T,22:05:51,39.940755,-75.199418,-0.000,Cartographer,red,2
T,22:05:51,39.940752,-75.199419,-0.000,Cartographer,red,2
T,22:05:51,39.940750,-75.199420,-0.000,Cartographer,red,2
T,22:05:51,39.940747,-75.199421,-0.000,Cartographer,red,2
T,22:05:51,39.940745,-75.199421,-0.000,Cartographer,red,2
T,22:05:52,39.940742,-75.199422,-0.000,Cartographer,red,2
T,22:05:52,39.940740,-75.199423,-0.000,Cartographer,red,2
T,22:05:52,39.940737,-75.199424,-0.000,Cartographer,red,2
T,22:05:52,39.940735,-75.199424,-0.000,Cartographer,red,2
T,22:05:52,39.940732,-75.199425,-0.000,Cartographer,red,2
T,22:05:52,39.940730,-75.199426,-0.000,Cartographer,red,2
T,22:05:52,39.940727,-75.199427,-0.000,Cartographer,red,2
T,22:05:52,39.940725,-75.199427,-0.000,Cartographer,red,2
T,22:05:52,39.940722,-75.199428,-0.000,Cartographer,red,2
T,22:05:52,39.940720,-75.199429,-0.000,Cartographer,red,2
T,22:05:52,39.940717,-75.199430,-0.000,Cartographer,red,2
T,22:05:52,39.940715,-75.199430,-0.000,Cartographer,red,2
T,22:05:52,39.940712,-75.199431,-0.000,Cartographer,red,2
T,22:05:52,39.940710,-75.199432,-0.000,Cartographer,red,2
T,22:05:52,39.940708,-75.199433,-0.000,Cartographer,red,2
T,22:05:52,39.940705,-75.199433,-0.000,Cartographer,red,2
T,22:05:52,39.940703,-75.199434,-0.000,Cartographer,red,2
T,22:05:52,39.940700,-75.199435,-0.000,Cartographer,red,2
T,22:05:52,39.940697,-75.199436,-0.000,Cartographer,red,2
T,22:05:52,39.940695,-75.199436,-0.000,Cartographer,red,2
T,22:05:53,39.940692,-75.199437,0.000,Cartographer,red,2
T,22:05:53,39.940690,-75.199438,-0.000,Cartographer,red,2
T,22:05:53,39.940687,-75.199439,0.000,Cartographer,red,2
T,22:05:53,39.940685,-75.199440,0.000,Cartographer,red,2
T,22:05:53,39.940683,-75.199441,0.000,Cartographer,red,2
T,22:05:53,39.940680,-75.199441,0.000,Cartographer,red,2
T,22:05:53,39.940678,-75.199442,0.000,Cartographer,red,2
T,22:05:53,39.940676,-75.199443,0.000,Cartographer,red,2
T,22:05:53,39.940673,-75.199444,0.000,Cartographer,red,2
T,22:05:53,39.940671,-75.199445,0.000,Cartographer,red,2
T,22:05:53,39.940669,-75.199446,0.000,Cartographer,red,2
T,22:05:53,39.940666,-75.199447,0.000,Cartographer,red,2
T,22:05:53,39.940664,-75.199448,0.000,Cartographer,red,2
T,22:05:53,39.940662,-75.199449,0.000,Cartographer,red,2
T,22:05:53,39.940659,-75.199450,0.000,Cartographer,red,2
T,22:05:53,39.940657,-75.199451,0.000,Cartographer,red,2
T,22:05:53,39.940655,-75.199452,0.000,Cartographer,red,2
T,22:05:53,39.940653,-75.199453,0.000,Cartographer,red,2
T,22:05:53,39.940651,-75.199454,0.000,Cartographer,red,2
T,22:05:53,39.940648,-75.199455,0.001,Cartographer,red,2
T,22:05:54,39.940646,-75.199456,0.001,Cartographer,red,2
T,22:05:54,39.940644,-75.199457,0.001,Cartographer,red,2
T,22:05:54,39.940642,-75.199458,0.001,Cartographer,red,2
T,22:05:54,39.940640,-75.199460,0.001,Cartographer,red,2
T,22:05:54,39.940638,-75.199461,0.001,Cartographer,red,2
T,22:05:54,39.940637,-75.199462,0.001,Cartographer,red,2
T,22:05:54,39.940635,-75.199464,0.001,Cartographer,red,2
T,22:05:54,39.940633,-75.199465,0.001,Cartographer,red,2
T,22:05:54,39.940631,-75.199467,0.001,Cartographer,red,2
T,22:05:54,39.940629,-75.199468,0.001,Cartographer,red,2
T,22:05:54,39.940627,-75.199470,0.001,Cartographer,red,2
T,22:05:54,39.940625,-75.199472,0.001,Cartographer,red,2
T,22:05:54,39.940624,-75.199473,0.001,Cartographer,red,2
T,22:05:54,39.940622,-75.199475,0.001,Cartographer,red,2
T,22:05:54,39.940620,-75.199477,0.001,Cartographer,red,2
T,22:05:54,39.940619,-75.199479,0.001,Cartographer,red,2
T,22:05:54,39.940617,-75.199480,0.001,Cartographer,red,2
T,22:05:54,39.940616,-75.199482,0.001,Cartographer,red,2
T,22:05:54,39.940614,-75.199484,0.001,Cartographer,red,2
T,22:05:54,39.940613,-75.199486,0.002,Cartographer,red,2
T,22:05:55,39.940611,-75.199488,0.002,Cartographer,red,2
T,22:05:55,39.940610,-75.199490,0.002,Cartographer,red,2
T,22:05:55,39.940609,-75.199492,0.002,Cartographer,red,2
T,22:05:55,39.940608,-75.199494,0.002,Cartographer,red,2
T,22:05:55,39.940606,-75.199497,0.002,Cartographer,red,2
T,22:05:55,39.940605,-75.199499,0.002,Cartographer,red,2
T,22:05:55,39.940604,-75.199501,0.002,Cartographer,red,2
T,22:05:55,39.940603,-75.199503,0.002,Cartographer,red,2
T,22:05:55,39.940602,-75.199506,0.002,Cartographer,red,2
T,22:05:55,39.940601,-75.199508,0.002,Cartographer,red,2
T,22:05:55,39.940601,-75.199511,0.002,Cartographer,red,2
T,22:05:55,39.940600,-75.199513,0.002,Cartographer,red,2
T,22:05:55,39.940599,-75.199515,0.002,Cartographer,red,2
T,22:05:55,39.940598,-75.199518,0.002,Cartographer,red,2
T,22:05:55,39.940598,-75.199520,0.002,Cartographer,red,2
T,22:05:55,39.940597,-75.199523,0.002,Cartographer,red,2
T,22:05:55,39.940597,-75.199525,0.002,Cartographer,red,2
T,22:05:55,39.940596,-75.199528,0.002,Cartographer,red,2
T,22:05:55,39.940596,-75.199530,0.002,Cartographer,red,2
T,22:05:55,39.940596,-75.199533,0.002,Cartographer,red,2
T,22:05:56,39.940595,-75.199535,0.002,Cartographer,red,2
T,22:05:56,39.940595,-75.199538,0.002,Cartographer,red,2
T,22:05:56,39.940595,-75.199540,0.002,Cartographer,red,2
T,22:05:56,39.940595,-75.199543,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199545,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199548,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199551,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199553,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199556,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199558,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199561,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199563,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199566,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199568,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199571,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199573,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199576,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199578,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199581,0.002,Cartographer,red,2
T,22:05:56,39.940594,-75.199583,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199586,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199589,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199591,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199594,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199597,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199599,0.002,Cartographer,red,2
T,22:05:57,39.940595,-75.199602,0.002,Cartographer,red,2
T,22:05:57,39.940596,-75.199605,0.002,Cartographer,red,2
T,22:05:57,39.940596,-75.199608,0.002,Cartographer,red,2
T,22:05:57,39.940596,-75.199611,0.002,Cartographer,red,2
T,22:05:57,39.940597,-75.199614,0.002,Cartographer,red,2
T,22:05:57,39.940597,-75.199616,0.002,Cartographer,red,2
T,22:05:57,39.940597,-75.199619,0.002,Cartographer,red,2
T,22:05:57,39.940598,-75.199622,0.002,Cartographer,red,2
T,22:05:57,39.940598,-75.199625,0.002,Cartographer,red,2
T,22:05:57,39.940599,-75.199628,0.002,Cartographer,red,2
T,22:05:57,39.940599,-75.199631,0.002,Cartographer,red,2
T,22:05:57,39.940600,-75.199634,0.002,Cartographer,red,2
T,22:05:57,39.940600,-75.199637,0.002,Cartographer,red,2
T,22:05:57,39.940601,-75.199640,0.002,Cartographer,red,2
T,22:05:58,39.940601,-75.199643,0.002,Cartographer,red,2
T,22:05:58,39.940601,-75.199646,0.002,Cartographer,red,2
T,22:05:58,39.940602,-75.199649,0.002,Cartographer,red,2
T,22:05:58,39.940602,-75.199652,0.002,Cartographer,red,2
T,22:05:58,39.940603,-75.199655,0.002,Cartographer,red,2
T,22:05:58,39.940603,-75.199658,0.002,Cartographer,red,2
T,22:05:58,39.940604,-75.199661,0.002,Cartographer,red,2
T,22:05:58,39.940604,-75.199664,0.002,Cartographer,red,2
T,22:05:58,39.940605,-75.199667,0.002,Cartographer,red,2
T,22:05:58,39.940605,-75.199670,0.002,Cartographer,red,2
T,22:05:58,39.940606,-75.199673,0.002,Cartographer,red,2
T,22:05:58,39.940606,-75.199676,0.002,Cartographer,red,2
T,22:05:58,39.940606,-75.199679,0.002,Cartographer,red,2
T,22:05:58,39.940607,-75.199682,0.002,Cartographer,red,2
T,22:05:58,39.940607,-75.199686,0.002,Cartographer,red,2
T,22:05:58,39.940608,-75.199689,0.002,Cartographer,red,2
T,22:05:58,39.940608,-75.199692,0.002,Cartographer,red,2
T,22:05:58,39.940609,-75.199695,0.002,Cartographer,red,2
T,22:05:58,39.940609,-75.199698,0.002,Cartographer,red,2
T,22:05:58,39.940610,-75.199701,0.003,Cartographer,red,2
T,22:05:59,39.940611,-75.199704,0.003,Cartographer,red,2
T,22:05:59,39.940611,-75.199707,0.003,Cartographer,red,2
T,22:05:59,39.940612,-75.199710,0.003,Cartographer,red,2
T,22:05:59,39.940613,-75.199713,0.003,Cartographer,red,2
T,22:05:59,39.940613,-75.199716,0.003,Cartographer,red,2
T,22:05:59,39.940614,-75.199719,0.003,Cartographer,red,2
T,22:05:59,39.940614,-75.199722,0.002,Cartographer,red,2
T,22:05:59,39.940615,-75.199725,0.003,Cartographer,red,2
T,22:05:59,39.940615,-75.199728,0.003,Cartographer,red,2
T,22:05:59,39.940616,-75.199731,0.003,Cartographer,red,2
T,22:05:59,39.940616,-75.199734,0.003,Cartographer,red,2
T,22:05:59,39.940617,-75.199737,0.003,Cartographer,red,2
T,22:05:59,39.940618,-75.199740,0.003,Cartographer,red,2
T,22:05:59,39.940618,-75.199743,0.003,Cartographer,red,2
T,22:05:59,39.940619,-75.199746,0.003,Cartographer,red,2
T,22:05:59,39.940620,-75.199749,0.003,Cartographer,red,2
T,22:05:59,39.940620,-75.199752,0.003,Cartographer,red,2
T,22:05:59,39.940621,-75.199755,0.003,Cartographer,red,2
T,22:05:59,39.940622,-75.199758,0.003,Cartographer,red,2
T,22:05:59,39.940622,-75.199761,0.003,Cartographer,red,2
T,22:06:00,39.940623,-75.199764,0.003,Cartographer,red,2
T,22:06:00,39.940624,-75.199767,0.003,Cartographer,red,2
T,22:06:00,39.940624,-75.199770,0.003,Cartographer,red,2
T,22:06:00,39.940625,-75.199773,0.003,Cartographer,red,2
T,22:06:00,39.940626,-75.199776,0.003,Cartographer,red,2
T,22:06:00,39.940626,-75.199779,0.003,Cartographer,red,2
T,22:06:00,39.940627,-75.199782,0.003,Cartographer,red,2
T,22:06:00,39.940628,-75.199785,0.003,Cartographer,red,2
T,22:06:00,39.940629,-75.199788,0.003,Cartographer,red,2
T,22:06:00,39.940630,-75.199791,0.002,Cartographer,red,2
T,22:06:00,39.940630,-75.199794,0.002,Cartographer,red,2
T,22:06:00,39.940631,-75.199797,0.002,Cartographer,red,2
T,22:06:00,39.940632,-75.199800,0.002,Cartographer,red,2
T,22:06:00,39.940633,-75.199803,0.002,Cartographer,red,2
T,22:06:00,39.940634,-75.199806,0.002,Cartographer,red,2
T,22:06:00,39.940635,-75.199809,0.002,Cartographer,red,2
T,22:06:00,39.940636,-75.199811,0.002,Cartographer,red,2
T,22:06:00,39.940637,-75.199814,0.002,Cartographer,red,2
T,22:06:00,39.940638,-75.199817,0.002,Cartographer,red,2
T,22:06:00,39.940639,-75.199819,0.002,Cartographer,red,2
T,22:06:01,39.940640,-75.199822,0.002,Cartographer,red,2
T,22:06:01,39.940641,-75.199825,0.002,Cartographer,red,2
T,22:06:01,39.940642,-75.199827,0.002,Cartographer,red,2
T,22:06:01,39.940643,-75.199830,0.002,Cartographer,red,2
T,22:06:01,39.940644,-75.199832,0.002,Cartographer,red,2
T,22:06:01,39.940645,-75.199835,0.002,Cartographer,red,2
T,22:06:01,39.940646,-75.199837,0.002,Cartographer,red,2
T,22:06:01,39.940648,-75.199840,0.002,Cartographer,red,2
T,22:06:01,39.940649,-75.199842,0.002,Cartographer,red,2
T,22:06:01,39.940650,-75.199844,0.002,Cartographer,red,2
T,22:06:01,39.940651,-75.199847,0.002,Cartographer,red,2
T,22:06:01,39.940653,-75.199849,0.002,Cartographer,red,2
T,22:06:01,39.940654,-75.199851,0.002,Cartographer,red,2
T,22:06:01,39.940655,-75.199854,0.002,Cartographer,red,2
T,22:06:01,39.940657,-75.199856,0.002,Cartographer,red,2
T,22:06:01,39.940658,-75.199858,0.002,Cartographer,red,2
T,22:06:01,39.940660,-75.199860,0.002,Cartographer,red,2
T,22:06:01,39.940661,-75.199862,0.002,Cartographer,red,2
T,22:06:01,39.940663,-75.199864,0.002,Cartographer,red,2
T,22:06:01,39.940665,-75.199866,0.002,Cartographer,red,2
T,22:06:02,39.940666,-75.199868,0.002,Cartographer,red,2
T,22:06:02,39.940668,-75.199869,0.002,Cartographer,red,2
T,22:06:02,39.940670,-75.199871,0.002,Cartographer,red,2
T,22:06:02,39.940671,-75.199873,0.002,Cartographer,red,2
T,22:06:02,39.940673,-75.199874,0.002,Cartographer,red,2
T,22:06:02,39.940675,-75.199876,0.002,Cartographer,red,2
T,22:06:02,39.940676,-75.199877,0.002,Cartographer,red,2
T,22:06:02,39.940678,-75.199879,0.002,Cartographer,red,2
T,22:06:02,39.940680,-75.199880,0.001,Cartographer,red,2
T,22:06:02,39.940682,-75.199882,0.002,Cartographer,red,2
T,22:06:02,39.940684,-75.199883,0.002,Cartographer,red,2
T,22:06:02,39.940686,-75.199884,0.001,Cartographer,red,2
T,22:06:02,39.940688,-75.199885,0.001,Cartographer,red,2
T,22:06:02,39.940690,-75.199886,0.001,Cartographer,red,2
T,22:06:02,39.940692,-75.199887,0.001,Cartographer,red,2
T,22:06:02,39.940694,-75.199888,0.001,Cartographer,red,2
T,22:06:02,39.940696,-75.199889,0.001,Cartographer,red,2
T,22:06:02,39.940698,-75.199890,0.001,Cartographer,red,2
T,22:06:02,39.940700,-75.199891,0.001,Cartographer,red,2
T,22:06:02,39.940702,-75.199891,0.001,Cartographer,red,2
T,22:06:03,39.940704,-75.199892,0.001,Cartographer,red,2
T,22:06:03,39.940706,-75.199892,0.001,Cartographer,red,2
T,22:06:03,39.940708,-75.199893,0.001,Cartographer,red,2
T,22:06:03,39.940710,-75.199893,0.001,Cartographer,red,2
T,22:06:03,39.940712,-75.199894,0.001,Cartographer,red,2
T,22:06:03,39.940714,-75.199894,0.001,Cartographer,red,2
T,22:06:03,39.940716,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940718,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940721,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940723,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940725,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940727,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940729,-75.199896,0.001,Cartographer,red,2
T,22:06:03,39.940731,-75.199896,0.001,Cartographer,red,2
T,22:06:03,39.940733,-75.199896,0.001,Cartographer,red,2
T,22:06:03,39.940735,-75.199896,0.001,Cartographer,red,2
T,22:06:03,39.940737,-75.199896,0.001,Cartographer,red,2
T,22:06:03,39.940739,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940741,-75.199895,0.001,Cartographer,red,2
T,22:06:03,39.940743,-75.199895,0.001,Cartographer,red,2
T,22:06:04,39.940745,-75.199895,0.001,Cartographer,red,2
T,22:06:04,39.940748,-75.199895,0.001,Cartographer,red,2
T,22:06:04,39.940750,-75.199894,0.001,Cartographer,red,2
T,22:06:04,39.940752,-75.199894,0.001,Cartographer,red,2
T,22:06:04,39.940754,-75.199894,0.001,Cartographer,red,2
T,22:06:04,39.940756,-75.199893,0.001,Cartographer,red,2
T,22:06:04,39.940758,-75.199893,0.001,Cartographer,red,2
T,22:06:04,39.940760,-75.199893,0.001,Cartographer,red,2
T,22:06:04,39.940762,-75.199892,0.001,Cartographer,red,2
T,22:06:04,39.940765,-75.199892,0.001,Cartographer,red,2
T,22:06:04,39.940767,-75.199891,0.001,Cartographer,red,2
T,22:06:04,39.940769,-75.199891,0.001,Cartographer,red,2
T,22:06:04,39.940771,-75.199891,0.001,Cartographer,red,2
T,22:06:04,39.940773,-75.199890,0.001,Cartographer,red,2
T,22:06:04,39.940775,-75.199890,0.001,Cartographer,red,2
T,22:06:04,39.940778,-75.199889,0.001,Cartographer,red,2
T,22:06:04,39.940780,-75.199889,0.001,Cartographer,red,2
T,22:06:04,39.940782,-75.199888,0.001,Cartographer,red,2
T,22:06:04,39.940784,-75.199888,0.001,Cartographer,red,2
T,22:06:04,39.940786,-75.199887,0.001,Cartographer,red,2
T,22:06:05,39.940789,-75.199886,0.001,Cartographer,red,2
T,22:06:05,39.940791,-75.199886,0.001,Cartographer,red,2
T,22:06:05,39.940793,-75.199885,0.001,Cartographer,red,2
T,22:06:05,39.940795,-75.199885,0.001,Cartographer,red,2
T,22:06:05,39.940797,-75.199884,0.001,Cartographer,red,2
T,22:06:05,39.940799,-75.199883,0.001,Cartographer,red,2
T,22:06:05,39.940802,-75.199883,0.001,Cartographer,red,2
T,22:06:05,39.940804,-75.199882,0.001,Cartographer,red,2
T,22:06:05,39.940806,-75.199881,0.001,Cartographer,red,2
T,22:06:05,39.940808,-75.199880,0.001,Cartographer,red,2
T,22:06:05,39.940810,-75.199880,0.001,Cartographer,red,2
T,22:06:05,39.940812,-75.199879,0.001,Cartographer,red,2
T,22:06:05,39.940815,-75.199878,0.001,Cartographer,red,2
T,22:06:05,39.940817,-75.199877,0.001,Cartographer,red,2
T,22:06:05,39.940819,-75.199876,0.001,Cartographer,red,2
T,22:06:05,39.940821,-75.199876,0.001,Cartographer,red,2
T,22:06:05,39.940824,-75.199875,0.001,Cartographer,red,2
T,22:06:05,39.940826,-75.199874,0.001,Cartographer,red,2
T,22:06:05,39.940828,-75.199873,0.001,Cartographer,red,2
T,22:06:05,39.940830,-75.199872,0.001,Cartographer,red,2
T,22:06:06,39.940833,-75.199871,0.001,Cartographer,red,2
T,22:06:06,39.940835,-75.199870,0.001,Cartographer,red,2
T,22:06:06,39.940837,-75.199870,0.001,Cartographer,red,2
T,22:06:06,39.940840,-75.199869,0.001,Cartographer,red,2
T,22:06:06,39.940842,-75.199868,0.001,Cartographer,red,2
T,22:06:06,39.940844,-75.199867,0.001,Cartographer,red,2
T,22:06:06,39.940847,-75.199866,0.001,Cartographer,red,2
T,22:06:06,39.940849,-75.199865,0.001,Cartographer,red,2
T,22:06:06,39.940851,-75.199864,0.001,Cartographer,red,2
T,22:06:06,39.940853,-75.199863,0.001,Cartographer,red,2
T,22:06:06,39.940856,-75.199862,0.001,Cartographer,red,2
T,22:06:06,39.940858,-75.199861,0.001,Cartographer,red,2
T,22:06:06,39.940860,-75.199860,0.001,Cartographer,red,2
T,22:06:06,39.940863,-75.199859,0.001,Cartographer,red,2
T,22:06:06,39.940865,-75.199858,0.001,Cartographer,red,2
T,22:06:06,39.940867,-75.199857,0.001,Cartographer,red,2
T,22:06:06,39.940870,-75.199856,0.001,Cartographer,red,2
T,22:06:06,39.940872,-75.199856,0.001,Cartographer,red,2
T,22:06:06,39.940874,-75.199855,0.001,Cartographer,red,2
T,22:06:06,39.940877,-75.199854,0.001,Cartographer,red,2
T,22:06:07,39.940879,-75.199853,0.001,Cartographer,red,2
T,22:06:07,39.940882,-75.199852,0.001,Cartographer,red,2
T,22:06:07,39.940884,-75.199851,0.001,Cartographer,red,2
T,22:06:07,39.940886,-75.199850,0.001,Cartographer,red,2
T,22:06:07,39.940889,-75.199849,0.001,Cartographer,red,2
T,22:06:07,39.940891,-75.199848,0.001,Cartographer,red,2
T,22:06:07,39.940893,-75.199847,0.001,Cartographer,red,2
T,22:06:07,39.940896,-75.199846,0.001,Cartographer,red,2
T,22:06:07,39.940898,-75.199845,0.001,Cartographer,red,2
T,22:06:07,39.940900,-75.199844,0.001,Cartographer,red,2
T,22:06:07,39.940903,-75.199843,0.001,Cartographer,red,2
T,22:06:07,39.940905,-75.199842,0.001,Cartographer,red,2
T,22:06:07,39.940908,-75.199842,0.001,Cartographer,red,2
T,22:06:07,39.940910,-75.199841,0.001,Cartographer,red,2
T,22:06:07,39.940912,-75.199840,0.001,Cartographer,red,2
T,22:06:07,39.940915,-75.199839,0.001,Cartographer,red,2
T,22:06:07,39.940917,-75.199838,0.001,Cartographer,red,2
T,22:06:07,39.940919,-75.199837,0.001,Cartographer,red,2
T,22:06:07,39.940922,-75.199837,0.001,Cartographer,red,2
